Name,Address,Phone,Website,Email,All Emails,Google Maps,Rating,Reviews,City
"Reed-Lallier Chevrolet","4500 Raeford Rd #3230, Fayetteville, NC 28304, USA","(910) 426-2000","http://www.rlchevy.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-main-listing","","","https://maps.google.com/?cid=12922856708051090190",4.4,2809,"Fayetteville, NC"
"Fields Chrysler Jeep Dodge RAM Asheville","255 Smokey Park Hwy, Asheville, NC 28806, USA","(828) 667-5213","https://www.fieldscjdrasheville.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb","chris.jordan@fieldsauto.com","chris.jordan@fieldsauto.com","https://maps.google.com/?cid=14691573485501932271",4.4,2651,"Asheville, NC"
"Capital Chrysler Dodge Jeep Ram of Indian Trail","5501 W Hwy 74, Monroe, NC 28110, USA","(704) 802-1864","https://capitalofindiantrail.com/?utm_source=gbp&utm_medium=organic&utm_campaign=website-button","","","https://maps.google.com/?cid=1066144878709232610",4.4,2493,"Indian Trail, NC"
"Keffer Kia","271 W Plaza Dr, Mooresville, NC 28117, USA","(704) 360-5328","https://www.kefferkia.com/?utm_source=gbp&utm_medium=organic&utm_campaign=website-link","","","https://maps.google.com/?cid=7942046600588150854",4.4,2368,"Mooresville, NC"
"Peterson Toyota","4381 Fayetteville Rd, Lumberton, NC 28358, USA","(910) 225-4266","https://www.petersontoyota.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb","","","https://maps.google.com/?cid=1004516108061813274",4.4,2143,"Lumberton, NC"
"University Ford Durham","5001 Durham-Chapel Hill Blvd, Durham, NC 27707, USA","(919) 551-3846","https://universityforddurham.com/?utm_source=gbp&utm_medium=organic&utm_campaign=website-button","","","https://maps.google.com/?cid=17837111883680094329",4.4,2062,"Durham, NC"
"Keffer Mazda","13307 Statesville Rd, Huntersville, NC 28078, USA","(704) 464-0105","https://www.keffermazda.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_sales_website","contactus@keffermazda.com","contactus@keffermazda.com","https://maps.google.com/?cid=10946537648723008667",4.4,2055,"Huntersville, NC"
"Cloninger Ford","511 Jake Alexander Blvd S, Salisbury, NC 28147, USA","(704) 828-0015","https://www.cloningerfordsales.com/?utm_source=GMB+listing&utm_medium=organic&utm_campaign=GMB+organic&utm_id=oganic","","","https://maps.google.com/?cid=8079175243275569385",4.4,1849,"Salisbury, NC"
"Fred Anderson Toyota of Sanford","3321 NC-87, Sanford, NC 27332, USA","(919) 935-0391","https://www.toyotaofsanford.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp+sales","","","https://maps.google.com/?cid=11989435946962913136",4.4,1825,"Holly Springs, NC"
"Randy Marion Buick GMC Truck","13701 Statesville Rd, Huntersville, NC 28078, USA","(980) 444-9950","https://www.randymariongmc.net/","","","https://maps.google.com/?cid=5225255162848441204",4.4,1796,"Huntersville, NC"
"Cloninger Toyota","511 Jake Alexander Blvd S, Salisbury, NC 28147, USA","(704) 754-4342","https://www.cloningertoyota.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_sales_website","","","https://maps.google.com/?cid=15202346001221699664",4.4,1753,"Salisbury, NC"
"Modern Hyundai of Concord","965 Concord Pkwy S, Concord, NC 28027, USA","(704) 262-4408","https://www.modernhyundai.com/?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile","hyundaicncontactus@modernauto.com","hyundaicncontactus@modernauto.com","https://maps.google.com/?cid=7104226122174218964",4.4,1720,"Concord, NC"
"Leith Chrysler Jeep","5500 Capital Blvd, Raleigh, NC 27616, USA","(919) 867-5199","http://www.leithchryslerjeep.com/?utm_source=gmb&utm_medium=organic&utm_campaign=google_my_business","","","https://maps.google.com/?cid=13079080207717599202",4.4,1715,"Wake Forest, NC"
"Burlington KIA of NC","2149 Hatchery Rd, Burlington, NC 27215, USA","(336) 791-4151","https://www.burlingtonkianc.com/?utm_source=google&utm_medium=google+my+business","leads@driveburlingtonkianc.com","leads@driveburlingtonkianc.com","https://maps.google.com/?cid=9212734115928006484",4.4,1700,"Burlington, NC"
"Keffer Chrysler Dodge Jeep RAM","8214 E Independence Blvd, Charlotte, NC 28227, USA","(980) 356-8598","https://www.kefferjeep.com/?utm_source=GMB&utm_medium=Google&utm_campaign=September+2025+Start&utm_id=Vanguard+Optimized+GMB","","","https://maps.google.com/?cid=5812869489036287593",4.4,1699,"Charlotte, NC"
"JT Auto Group","3132 Old, Jefferson Davis Hwy, Sanford, NC 27332, USA","(888) 272-1692","https://www.jtautogroup.com/?utm_source=Google&utm_medium=GMB&utm_campaign=JTAutogroup","finance@jtautomart.com","finance@jtautomart.com","https://maps.google.com/?cid=8262293698556997796",4.4,1686,"Sanford, NC"
"Nissan of Lumberton","1949 N Roberts Ave, Lumberton, NC 28358, USA","(910) 739-8371","https://www.nissanoflumberton.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness","","","https://maps.google.com/?cid=2321383355650276075",4.4,1681,"Lumberton, NC"
"Team Chevrolet of Goldsboro, LLC","3300 US-70, Goldsboro, NC 27534, USA","(919) 429-9909","https://www.teamgoldsboro.com/","","","https://maps.google.com/?cid=6951447696759227672",4.4,1647,"Goldsboro, NC"
"Hilbish Ford","2600 S Cannon Blvd, Kannapolis, NC 28083, USA","(704) 251-6927","https://www.hilbishford.com/?utm_source=gbp&utm_medium=organic&utm_campaign=website-link","","","https://maps.google.com/?cid=16948498641147517443",4.4,1607,"Concord, NC"
"Flow Buick GMC of Winston-Salem","1400 S Stratford Rd, Winston-Salem, NC 27103, USA","(336) 937-9049","https://www.flowgmauto.com/?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile_bgmc","flowgmap@eleadtrack.net","flowgmap@eleadtrack.net","https://maps.google.com/?cid=8681820179661794595",4.4,1592,"Winston-Salem, NC"
"Carolina Nissan","1329 Huffman Mill Rd, Burlington, NC 27215, USA","(336) 584-0201","https://www.carolinanissan.com/?utm_source=google&utm_medium=organic&utm_campaign=google_business_listing","craven@carolinanissan.com","craven@carolinanissan.com","https://maps.google.com/?cid=8565847249490793448",4.4,1591,"Burlington, NC"
"Vann York Chevrolet Buick GMC","321 Eastchester Dr, High Point, NC 27262, USA","(336) 841-4133","https://www.vannyorkgm.com/","","","https://maps.google.com/?cid=7055056502627270563",4.4,1553,"High Point, NC"
"Randy Marion Chevrolet of Statesville","601 Gaither Rd, Statesville, NC 28625, USA","(704) 276-6031","http://www.randymarionstatesville.com/","","","https://maps.google.com/?cid=14649229520337043773",4.4,1547,"Statesville, NC"
"Crossroads Ford of Kernersville","1330 NC-66, Kernersville, NC 27284, USA","(336) 996-3700","https://www.crossroadsfordkernersville.com/?utm_source=google&utm_medium=gbp","","","https://maps.google.com/?cid=518207062072097189",4.4,1409,"Kernersville, NC"
"County Ford","105 Auto Park Dr, Graham, NC 27253, USA","(336) 226-6301","https://www.countyford.com/","","","https://maps.google.com/?cid=5610227441255293176",4.4,1370,"Burlington, NC"
"Parkway Ford","2104 Peters Creek Pkwy, Winston-Salem, NC 27127, USA","(336) 715-3713","https://www.parkwayford.com/?utm_source=gbp&utm_medium=organic&utm_campaign=website-button","","","https://maps.google.com/?cid=1838505014797107950",4.4,1280,"Winston-Salem, NC"
"Powers-Swain Chevrolet, INC.","4709 Bragg Blvd, Fayetteville, NC 28303, USA","(910) 728-4612","https://www.pschevy.com/?utm_source=GoogleBusinessProfile&utm_medium=organic","mleechford@embarqmail.com","mleechford@embarqmail.com","https://maps.google.com/?cid=5902155530065270904",4.4,1273,"Fayetteville, NC"
"Carolina Mitsubishi - High Point","2411 N Main St, High Point, NC 27262, USA","(336) 886-7889","https://www.carolinamitsubishi.net/?utm_source=GoogleBusinessProfile&utm_medium=organic","","","https://maps.google.com/?cid=16286179570512491917",4.4,1229,"High Point, NC"
"Parks GMC Kernersville","900 NC-66, Kernersville, NC 27284, USA","(336) 904-3083","https://www.parksgmckernersville.com/?utm_source=gmb&utm_medium=organic&utm_campaign=honestdigital","pbgsalesmanagers@parksautogroup.com","pbgsalesmanagers@parksautogroup.com","https://maps.google.com/?cid=4156050538548785892",4.4,1215,"Kernersville, NC"
"Vann York Nissan","1810 S Main St, High Point, NC 27260, USA","(336) 884-4122","https://www.vannyorknissan.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business","","","https://maps.google.com/?cid=15585125363039026714",4.4,1159,"High Point, NC"
"Randy Marion Hickory","800 U.S. Hwy 70 SW, Hickory, NC 28602, USA","(828) 267-5700","http://www.randymarionsavalot.net/?utm_source=GMBListing&utm_medium=organic&utm_campaign=googlebusinessprofile&utm_id=GMB","","","https://maps.google.com/?cid=11810853723788613621",4.4,1136,"Hickory, NC"
"Toyota of Goldsboro","301 N Oak Forest Rd, Goldsboro, NC 27534, USA","(919) 778-3232","https://www.toyotaofgoldsboro.com/?utm_source=gmb&utm_medium=organic&mcmid=gmb","","","https://maps.google.com/?cid=7736877352155568623",4.4,1132,"Goldsboro, NC"
"Audi Cary","600 Autopark Blvd, Cary, NC 27511, USA","(919) 460-3800","https://www.audicary.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business","","","https://maps.google.com/?cid=4864722974236457625",4.4,1077,"Morrisville, NC"
"Duncan Ford","19999 Virgil H Goode Hwy, Rocky Mount, VA 24151, USA","(540) 483-0253","https://www.duncanfordrockymount.com/?utm_source=gmbsls&utm_medium=social&mcmid=gmbsls","","","https://maps.google.com/?cid=8848347760046079127",4.4,1022,"Rocky Mount, NC"
"Crossroads Ford of Sanford","3251 NC-87, Sanford, NC 27332, USA","(919) 775-2221","https://www.crossroadsfordsanford.com/?utm_source=google&utm_medium=gbp","","","https://maps.google.com/?cid=16307315880186834521",4.4,958,"Sanford, NC"
"Capital Hyundai of Jacksonville","2325 N Marine Blvd, Jacksonville, NC 28546, USA","(910) 455-1555","https://www.capitalhyundaiofjacksonville.com/?utm_source=google_my_business&utm_medium=organic&utm_campaign=gmb","accessibility@hmausa.com","accessibility@hmausa.com; mbardaxis@capitalautogroup.com","https://maps.google.com/?cid=15324886361219953293",4.4,884,"Jacksonville, NC"
"Deacon Jones Nissan, Llc","3305 McLain St, Goldsboro, NC 27534, USA","(919) 734-2411","http://www.deaconjonesnissan.com/?utm_source=gbp&utm_medium=organic&utm_campaign=website-button","","","https://maps.google.com/?cid=11143339663511936122",4.4,855,"Goldsboro, NC"
"Hendrick Southpoint Auto Mall","200 Kentington Dr, Durham, NC 27713, USA","(919) 928-5915","https://www.hendrickgmsouthpoint.com/","","","https://maps.google.com/?cid=8130680595953590460",4.4,796,"Durham, NC"
"Ride Now Motors","5104 W Hwy 74, Monroe, NC 28110, USA","(704) 291-9990","http://www.ridenowmotors.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp","","","https://maps.google.com/?cid=6724549198869250725",4.4,728,"Indian Trail, NC"
"DeBruhl's Used Car Superstore","354 Sardis Rd, Asheville, NC 28806, USA","(828) 665-2277","https://665cars.com/","","","https://maps.google.com/?cid=10826811745617306159",4.4,647,"Asheville, NC"
"Nissan of Rocky Mount","851 N Wesleyan Blvd, Rocky Mount, NC 27804, USA","(252) 977-9600","https://www.nissanrockymount.com/?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile","","","https://maps.google.com/?cid=6232782387402350381",4.4,522,"Rocky Mount, NC"
"Hollingsworth Auto Sales of Raleigh","3808 Capital Blvd, Raleigh, NC 27604, USA","(919) 872-2525","http://www.hollingsworthautosales.net/","","","https://maps.google.com/?cid=10309794475794204619",4.4,407,"Raleigh, NC"
"Belmonte Auto Imports","8516 Capital Blvd, Raleigh, NC 27616, USA","(919) 878-5566","https://www.belmonteauto.com/","info@belmonteauto.com","info@belmonteauto.com","https://maps.google.com/?cid=16979324436457936852",4.4,391,"Wake Forest, NC"
"Car Land Auto Trading","1634 Capital Blvd, Raleigh, NC 27604, USA","(919) 504-5186","http://www.carlandnc.com/","","","https://maps.google.com/?cid=2894097417745598728",4.4,387,"Raleigh, NC"
"Cannon Auto Retailer","1001 S Cannon Blvd, Kannapolis, NC 28083, USA","(704) 933-6040","http://cannonautoretailer.com/","","","https://maps.google.com/?cid=5968798821593023453",4.4,319,"Kannapolis, NC"
"Greenville Used Cars","2700 Laurens Rd, Greenville, SC 29607, USA","(864) 568-3655","https://www.greenvilleautomotive.com/","rbrown4@asburyauto.com","rbrown4@asburyauto.com","https://maps.google.com/?cid=8980543709927651929",4.4,315,"Greenville, NC"
"Karas Auto Sales Inc.","3008 Jefferson Davis Hwy, Sanford, NC 27332, USA","(919) 777-0900","http://karasautosales.com/","","","https://maps.google.com/?cid=11897099417593602853",4.4,295,"Sanford, NC"
"Tek Motors Inc","6607 Old Statesville Rd, Charlotte, NC 28269, USA","(980) 859-1005","http://tekmotorsinc.com/","","","https://maps.google.com/?cid=16879408206714560757",4.4,276,"Charlotte, NC"
"Collection Auto Imports","5760 Albemarle Rd, Charlotte, NC 28212, USA","(704) 535-2727","http://www.collectionautoimport.com/","","","https://maps.google.com/?cid=14741469463438585130",4.4,273,"Charlotte, NC"
"Davenport GMC","In Davenport Autopark, 600 English Rd, Rocky Mount, NC 27804, USA","(252) 557-9919","https://www.davenportgm.com/","","","https://maps.google.com/?cid=16807953934889094738",4.4,264,"Rocky Mount, NC"
"Morrison Motor Cars Inc","1170 Old Charlotte Rd SW, Concord, NC 28027, USA","(704) 782-7716","http://www.morrisoncars.com/","mmc1170@gmail.com","mmc1170@gmail.com","https://maps.google.com/?cid=15457913363276489700",4.4,257,"Concord, NC"
"Auto America - Cars for Everyone","2423 W Roosevelt Blvd, Monroe, NC 28110, USA","(704) 292-2886","https://myautoamerica.com/?utm_source=GBP&utm_medium=organic&utm_campaign=clickfromGBP&utm_id=GBP","","","https://maps.google.com/?cid=12187597424680274755",4.4,238,"Monroe, NC"
"Flow Automotive - Statesville","1015 Folger Dr, Statesville, NC 28625, USA","(336) 760-7060","https://www.flowauto.com/locations?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile&utm_content=statesville","","","https://maps.google.com/?cid=1560332392393445861",4.4,232,"Statesville, NC"
"Craige Motor Company","1102 S Duke St, Durham, NC 27707, USA","(919) 493-2342","https://www.craigemotorco.com/","","","https://maps.google.com/?cid=1551758404202291502",4.4,219,"Durham, NC"
"Onslow County Motor Co","1639 Lejeune Blvd, Jacksonville, NC 28546, USA","(910) 355-7066","http://www.usedcarstrucksjacksonvillenc.com/","","","https://maps.google.com/?cid=9339702007450437596",4.4,209,"Jacksonville, NC"
"CarMax","2900 New Bern Hwy, Jacksonville, NC 28546, USA","(910) 388-0104","https://www.carmax.com/stores/6149?utm_source=SEO_Local&utm_medium=SEO_Local_Snack_Pack&utm_campaign=SEO_NC&utm_content=SEO_Jacksonville&utm_term=SEO_6149","","","https://maps.google.com/?cid=2260205980581400868",4.4,202,"Jacksonville, NC"
"Concord Auto Mall","712 Church St N, Concord, NC 28025, USA","(980) 777-8000","https://concordautomall.net/","","","https://maps.google.com/?cid=651040415925171016",4.4,197,"Concord, NC"
"Queen City Auto Sales","3765 E Independence Blvd, Charlotte, NC 28205, USA","(980) 294-1532","http://www.queencityautosales.com/","","","https://maps.google.com/?cid=17130098461475375936",4.4,190,"Charlotte, NC"
"Carolina Luxury Imports","3287 N, Hwy, NC-16 Bus, Denver, NC 28037, USA","(980) 222-7550","http://carolinaluxuryimports.com/","","","https://maps.google.com/?cid=15877452618159159267",4.4,185,"Mooresville, NC"
"Genesis of Lake Norman","18605 Statesville Rd, Cornelius, NC 28031, USA","(704) 765-3500","https://www.genesisoflakenorman.com/?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile","genesiscncontactus@modernauto.com","genesiscncontactus@modernauto.com","https://maps.google.com/?cid=6860541731329200331",4.4,184,"Cornelius, NC"
"5 Star Auto","13819 E Independence Blvd, Indian Trail, NC 28079, USA","(704) 893-5023","http://5starautollc.com/","","","https://maps.google.com/?cid=1993899971226643554",4.4,170,"Indian Trail, NC"
"Maness Motors, Bintelli LSV's (Golf Carts), and American Landmaster","1530 N Wesleyan Blvd, Rocky Mount, NC 27804, USA","(252) 677-5107","http://manessmotors.com/","","","https://maps.google.com/?cid=13345376980338444762",4.4,143,"Rocky Mount, NC"
"Raleigh Auto Inc","1302-B 1302, 1302-A Capital Blvd A, Raleigh, NC 27603, USA","(919) 821-0952","https://www.raleighautoinc.com/","","","https://maps.google.com/?cid=14174009563233860096",4.4,137,"Raleigh, NC"
"Peters Creek Pre Owned","3190 Peters Creek Pkwy, Winston-Salem, NC 27127, USA","(336) 223-4884","https://www.peterscreekpreowned.com/","","","https://maps.google.com/?cid=1496025728024594161",4.4,130,"Winston-Salem, NC"
"Cale Rogers Auto Sales","1520 Patton Ave, Asheville, NC 28806, USA","(828) 258-6778","https://calerogersautos.com/","","","https://maps.google.com/?cid=17180682834444134482",4.4,129,"Asheville, NC"
"Choice Preowned Auto","7089 Old Valley School Rd, Kernersville, NC 27284, USA","(336) 992-2242","https://www.choicepreowned.com/","","","https://maps.google.com/?cid=156853503848379194",4.4,119,"Kernersville, NC"
"Wheel City Motors","1569 Patton Ave, Asheville, NC 28806, USA","(828) 665-2442","http://www.wheelcitymotorsnc.com/","","","https://maps.google.com/?cid=1919696110026798527",4.4,115,"Asheville, NC"
"Community Auto Sales in Gastonia","1600 W Franklin Blvd, Gastonia, NC 28052, USA","(704) 412-2888","http://www.communityautosalesinc.com/","","","https://maps.google.com/?cid=13785211289111183929",4.4,111,"Gastonia, NC"
"Carolina Luxury Imports of Mooresville","1201 Pine St, Mooresville, NC 28115, USA","(704) 663-0499","http://carolinaluxurylkn.com/","","","https://maps.google.com/?cid=6201205181460901144",4.4,110,"Mooresville, NC"
"Rick Davenport Auto Sales Inc","1291 N Wesleyan Blvd, Rocky Mount, NC 27804, USA","(252) 591-3898","https://www.rickdavenportauto.com/","","","https://maps.google.com/?cid=1008221169789342047",4.4,98,"Rocky Mount, NC"
